Runtime: 50.8922131
Patient Count: 10000,Provider Count: 1000,Room Count: 500,Specialty Count: 10
Patient Scheduling Rate: 0.499
Provider Scheduling Rates: 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Average Rate: 1.0

Patient ID,Provider ID,Room ID,Day Assigned,System Time Created, Simulation Time Created
1715,401,56,26,93474289835000,14113027900
1716,329,56,27,93474293311200,14116504100
1717,357,58,16,93474295309200,14118502100
1718,405,56,28,93474297955200,14121148100
1719,405,56,29,93474300601200,14123794100
1720,344,52,22,93474302492100,14125685100
1721,316,55,28,93474305283000,14128475900
1722,471,54,7,93474308571300,14131764200
1723,480,54,8,93474311857800,14135050700
1724,361,58,17,93474313859200,14137052100
1725,361,58,18,93474315862700,14139055600
1726,328,55,29,93474318034600,14141227600
1727,286,52,23,93474320672500,14143865400
1728,329,56,30,93474324186000,14147379000
1729,286,52,24,93474326849000,14150041900
1730,380,73,8,93474330522200,14153715100
1731,330,56,31,93474334067200,14157260200
1732,380,73,9,93474337754000,14160946900
1733,344,52,25,93474339674500,14162867400
1734,361,58,19,93474341704900,14164897800
1735,380,73,10,93474345390600,14168583500
1736,361,58,20,93474347417200,14170610200
1737,344,52,26,93474349355400,14172548400
1738,286,52,27,93474352029800,14175222700
1739,341,55,30,93474354222200,14177415100
1740,344,52,28,93474356159800,14179352800
1741,429,57,1,93474358865000,14182057900
1742,361,58,21,93474360916600,14184109500
1743,480,54,9,93474364247100,14187440100
1744,330,59,1,93474367834700,14191027600
1745,361,58,22,93474369884400,14193077300
1746,344,52,29,93474371833400,14195026300
1747,429,57,2,93474374537400,14197730300
1748,366,58,23,93474376846300,14200039300
1749,286,52,30,93474379546300,14202739300
1750,429,57,3,93474382540100,14205733000
1751,344,52,31,93474384505400,14207698300
1752,341,55,31,93474386718000,14209910900
1753,443,57,4,93474389437600,14212630500
1754,286,54,10,93474392182800,14215375700
1755,480,54,11,93474395557300,14218750200
1756,330,59,2,93474399136100,14222329000
1757,376,58,24,93474401216500,14224409400
1758,380,73,11,93474404959600,14228152500
1759,486,54,12,93474408335000,14231528000
1760,316,60,1,93474411180000,14234373000
1761,295,51,3,93474413795000,14236987900
1762,344,58,27,93474416136700,14239329600
1763,305,51,4,93474418745400,14241938300
1764,341,60,2,93474421107600,14244300600
1765,305,51,5,93474423724000,14246916900
1766,443,57,5,93474426478800,14249671800
1767,305,51,6,93474429113600,14252306500
1768,443,57,6,93474431866000,14255058900
1769,330,59,3,93474435476500,14258669500
1770,344,58,30,93474437831600,14261024600
1771,289,54,13,93474440613200,14263806100
1772,376,58,25,93474442714600,14265907500
1773,330,59,4,93474446338200,14269531100
1774,344,59,5,93474448718000,14271910900
1775,341,60,3,93474451099900,14274292800
1776,376,58,26,93474453223200,14276416100
1777,381,73,12,93474457008900,14280201900
1778,330,59,6,93474460644300,14283837200
1779,330,59,7,93474464297100,14287490000
1780,352,58,28,93474466661500,14289854400
1781,330,59,8,93474470320700,14293513700
1782,486,54,14,93474473750400,14296943300
1783,289,54,15,93474476564100,14299757000
1784,352,58,29,93474478929600,14302122500
1785,341,60,4,93474481331000,14304523900
1786,305,51,7,93474483988600,14307181500
1787,316,60,5,93474486905600,14310098500
1788,381,73,13,93474490728100,14313921000
1789,443,57,7,93474493512800,14316705700
1790,318,60,6,93474496419300,14319612200
1791,376,58,31,93474498562700,14321755600
1792,289,54,16,93474501388900,14324581800
1793,341,60,7,93474503817800,14327010700
1794,341,60,8,93474506237800,14329430700
1795,289,54,17,93474509100300,14332293200
1796,341,60,9,93474511541100,14334734000
1797,381,73,14,93474515377200,14338570100
1798,341,60,10,93474517820500,14341013400
1799,486,54,18,93474521298300,14344491200
1800,318,60,11,93474524248300,14347441300
1801,305,51,8,93474526936000,14350128900
1802,376,60,12,93474529161400,14352354400
1803,381,73,15,93474533017100,14356210100
1804,289,54,19,93474535883700,14359076600
1805,318,60,13,93474538895800,14362088800
1806,376,60,14,93474541130700,14364323600
1807,486,54,20,93474544679300,14367872300
1808,305,51,9,93474547410900,14370603800
1809,352,59,9,93474549876800,14373069700
1810,486,54,21,93474553418600,14376611500
1811,330,59,10,93474557170100,14380363000
1812,381,73,16,93474561074800,14384267700
1813,352,59,11,93474563560900,14386753800
1814,446,57,8,93474566404700,14389597600
1815,376,60,15,93474568642900,14391835800
1816,486,54,22,93474572214200,14395407100
1817,379,60,16,93474574460400,14397653300
1818,379,60,17,93474576710600,14399903600
1819,346,60,18,93474579209800,14402402700
1820,379,60,19,93474581462400,14404655400
1821,486,54,23,93474585006900,14408199800
1822,289,54,24,93474587924800,14411117800
1823,486,54,25,93474591482600,14414675500
1824,305,51,10,93474594206000,14417398900
1825,395,73,17,93474598124000,14421316900
1826,318,60,20,93474601151900,14424344800
1827,379,60,21,93474603434600,14426627600
1828,318,60,22,93474606479800,14429672700
1829,305,51,11,93474609222200,14432415200
1830,395,73,18,93474613144900,14436337800
1831,486,54,26,93474616732600,14439925600
1832,319,51,12,93474619597600,14442790600
1833,346,60,23,93474622152300,14445345300
1834,319,51,13,93474624909200,14448102200
1835,395,73,19,93474628841300,14452034300
1836,319,51,14,93474631597800,14454790700
1837,301,54,27,93474634548100,14457741000
1838,334,59,12,93474638366600,14461559500
1839,446,57,9,93474641235700,14464428700
1840,346,60,24,93474643784200,14466977100
1841,318,60,25,93474646867800,14470060700
1842,334,59,13,93474650658200,14473851200
1843,334,59,14,93474654453100,14477646000
1844,319,51,15,93474657228700,14480421600
1845,400,73,20,93474661198100,14484391000
1846,318,60,26,93474664290800,14487483700
1847,503,54,28,93474667910600,14491103500
1848,334,59,15,93474671723600,14494916500
1849,332,60,27,93474674812600,14498005600
1850,352,59,16,93474677341800,14500534700
1851,301,54,29,93474680315500,14503508500
1852,319,51,16,93474683123400,14506316300
1853,346,60,28,93474685707100,14508900000
1854,301,54,30,93474688686200,14511879100
1855,319,51,17,93474691493400,14514686400
1856,346,60,29,93474694083500,14517276400
1857,446,57,10,93474696989200,14520182200
1858,409,73,21,93474700988900,14524181800
1859,319,51,18,93474703798700,14526991600
1860,346,60,30,93474706400100,14529593100
1861,334,59,17,93474710248500,14533441400
1862,319,51,19,93474713072400,14536265400
1863,409,73,22,93474717082100,14540275100
1864,301,54,31,93474720086300,14543279200
1865,409,73,23,93474724114900,14547307900
1866,409,73,24,93474728148500,14551341400
1867,503,59,18,93474732141600,14555334500
1868,352,59,19,93474734717500,14557910400
1869,319,51,20,93474737557900,14560750800
1870,303,59,20,93474740664100,14563857000
1871,503,59,21,93474744676200,14567869100
1872,451,57,11,93474747616400,14570809400
1873,346,60,31,93474750239400,14573432400
1874,409,73,25,93474754284100,14577477100
1875,335,61,1,93474757445400,14580638400
1876,335,61,2,93474760610200,14583803100
1877,451,57,12,93474763551800,14586744800
1878,334,59,22,93474767454600,14590647500
1879,409,73,26,93474771515400,14594708300
1880,365,51,21,93474774366800,14597559700
1881,346,61,3,93474777017700,14600210600
1882,365,51,22,93474779976700,14603169600
1883,365,51,23,93474782867300,14606060200
1884,423,73,27,93474786945000,14610138000
1885,303,59,23,93474790089900,14613282900
1886,336,59,24,93474794206500,14617399400
1887,335,61,4,93474797501200,14620694100
1888,336,59,25,93474801439000,14624631900
1889,512,59,26,93474805512300,14628705300
1890,423,73,28,93474809645700,14632838600
1891,512,59,27,93474813788800,14636981700
1892,303,59,28,93474816969600,14640162500
1893,375,59,29,93474819609100,14642802100
1894,336,59,30,93474823576500,14646769400
1895,451,57,13,93474826556000,14649748900
1896,335,61,5,93474829779800,14652972700
1897,365,51,24,93474832670500,14655863500
1898,423,73,29,93474836774300,14659967300
1899,379,63,1,93474839179100,14662372100
1900,336,59,31,93474843170800,14666363700
1901,303,61,6,93474846541300,14669734300
1902,379,63,2,93474848962600,14672155500
1903,512,61,7,93474853128400,14676321300
1904,533,61,8,93474857312600,14680505500
1905,388,63,3,93474859749700,14682942600
1906,303,61,9,93474863134200,14686327200
1907,423,73,30,93474867266200,14690459100
1908,365,51,25,93474870180000,14693372900
1909,303,61,10,93474873571400,14696764300
1910,336,64,1,93474877611900,14700804800
1911,423,73,31,93474881759200,14704952100
1912,335,61,11,93474885034200,14708227100
1913,388,63,4,93474887487600,14710680500
1914,375,61,12,93474890359700,14713552600
1915,550,61,13,93474894579800,14717772800
1916,303,61,14,93474898004700,14721197600
1917,451,57,14,93474901017800,14724210700
1918,452,74,1,93474905181500,14728374500
1919,327,61,15,93474908613100,14731806000
1920,327,61,16,93474912038400,14735231300
1921,365,51,26,93474914971500,14738164400
1922,327,61,17,93474918401500,14741594400
1923,452,74,2,93474922819100,14746012000
1924,336,64,2,93474926872500,14750065400
1925,335,61,18,93474930203100,14753396000
1926,343,64,3,93474934255700,14757448600
1927,335,61,19,93474937583600,14760776500
1928,452,74,3,93474941795900,14764988800
1929,346,61,20,93474944586700,14767779600
1930,451,57,15,93474947622900,14770815800
1931,452,74,4,93474951908700,14775101600
1932,335,61,21,93474955450000,14778642900
1933,451,57,16,93474958509800,14781702800
1934,375,61,22,93474961455400,14784648400
1935,356,61,23,93474964264800,14787457700
1936,388,63,5,93474966737300,14789930200
1937,452,74,5,93474970966300,14794159300
1938,388,63,6,93474973455000,14796647900
1939,452,74,6,93474977690100,14800883000
1940,365,51,27,93474980667900,14803860900
1941,343,64,4,93474984755800,14807948700
1942,356,61,24,93474987598100,14810791100
1943,477,74,7,93474991842500,14815035400
1944,327,61,25,93474995352400,14818545300
1945,356,61,26,93474998202200,14821395100
1946,343,64,5,93475002615400,14825808300
1947,477,74,8,93475009243900,14832436800
1948,388,63,7,93475012791800,14835984800
1949,335,61,27,93475017410600,14840603500
1950,365,51,28,93475020446400,14843639400
1951,356,61,28,93475023344400,14846537400
1952,375,61,30,93475026367700,14849560600
1953,550,61,29,93475030730100,14853923100
1954,348,61,31,93475034152100,14857345000
1955,343,64,6,93475038280500,14861473400
1956,374,51,29,93475041283100,14864476000
1957,356,67,1,93475044177500,14867370400
1958,356,67,2,93475047067800,14870260800
1959,356,67,3,93475049963500,14873156400
1960,403,63,8,93475052474600,14875667500
1961,343,64,7,93475056634900,14879827800
1962,343,64,8,93475060792200,14883985100
1963,327,62,1,93475064374100,14887567000
1964,343,64,9,93475068545000,14891738000
1965,374,51,30,93475071568400,14894761300
1966,345,64,10,93475075746700,14898939600
1967,451,57,17,93475078848200,14902041200
1968,477,74,9,93475083165600,14906358500
1969,403,63,9,93475085691400,14908884300
1970,374,51,31,93475088723900,14911916800
1971,374,69,1,93475092335000,14915527900
1972,345,64,11,93475096520600,14919713500
1973,374,69,2,93475100156700,14923349600
1974,327,62,2,93475103769200,14926962100
1975,477,74,10,93475108102800,14931295800
1976,374,69,3,93475111707000,14934899900
1977,389,69,4,93475115322400,14938515300
1978,358,67,4,93475118253500,14941446400
1979,375,65,1,93475121326500,14944519400
1980,327,62,3,93475124951300,14948144200
1981,358,67,5,93475127911600,14951104500
1982,345,64,12,93475132142400,14955335400
1983,337,62,4,93475135776300,14958969200
1984,349,64,13,93475139311900,14962504900
1985,375,65,2,93475142385000,14965578000
1986,403,63,10,93475144930100,14968123000
1987,349,64,14,93475148486700,14971679600
1988,349,64,15,93475152037700,14975230700
1989,349,64,16,93475155587100,14978780000
1990,403,63,11,93475158140800,14981333700
1991,403,63,12,93475160707100,14983900000
1992,337,62,5,93475164350100,14987543000
1993,390,69,5,93475168002500,14991195500
1994,390,69,6,93475171649600,14994842500
1995,496,74,11,93475176034700,14999227600
1996,496,74,12,93475180447100,15003640100
1997,337,62,6,93475184107000,15007299900
1998,414,69,7,93475187770900,15010963800
1999,451,57,18,93475190956500,15014149400
2000,422,69,8,93475194656500,15017849500
2001,349,64,17,93475198237200,15021430100
2002,355,62,7,93475201969800,15025162700
2003,349,64,18,93475205561500,15028754500
2004,375,65,3,93475208707400,15031900400
2005,422,69,9,93475212420100,15035613000
2006,550,71,1,93475216968300,15040161200
2007,451,57,19,93475220162700,15043355600
2008,403,63,13,93475222760400,15045953400
2009,345,64,19,93475227072400,15050265300
2010,403,63,14,93475229673600,15052866500
2011,407,65,4,93475232784500,15055977400
2012,463,57,20,93475235972500,15059165500
2013,407,65,5,93475239107000,15062299900
2014,550,71,2,93475243664300,15066857200
2015,358,67,6,93475246648400,15069841300
2016,407,65,6,93475249776800,15072969800
2017,463,57,21,93475252978100,15076171000
2018,407,65,7,93475256113400,15079306300
2019,463,57,22,93475259339900,15082532800
2020,355,62,8,93475263061400,15086254300
2021,555,71,3,93475267605200,15090798100
2022,345,64,20,93475271952700,15095145600
2023,407,65,8,93475275176600,15098369600
2024,511,74,13,93475279623600,15102816500
2025,407,65,9,93475282800300,15105993200
2026,511,74,14,93475287270600,15110463500
2027,422,69,10,93475291029500,15114222400
2028,422,69,11,93475294768000,15117961000
2029,355,62,9,93475298505400,15121698300
2030,422,69,12,93475302250600,15125443500
2031,358,67,7,93475305402700,15128595600
2032,355,62,10,93475309202000,15132394900
2033,476,57,23,93475312443200,15135636100
2034,403,63,15,93475315086300,15138279300
2035,476,57,24,93475318321800,15141514800
2036,410,65,10,93475321510700,15144703600
2037,422,69,13,93475325325000,15148517900
2038,410,65,11,93475328521500,15151714400
2039,476,57,25,93475331777700,15154970600
2040,511,74,15,93475336265800,15159458800
2041,476,57,26,93475339558000,15162751000
2042,345,64,21,93475343947200,15167140200
2043,410,65,12,93475347142800,15170335700
2044,555,71,4,93475351737100,15174930000
2045,555,71,5,93475356335100,15179528100
2046,360,62,11,93475360126500,15183319400
2047,403,63,16,93475362776000,15185968900
2048,476,57,27,93475366049100,15189242000
2049,360,62,12,93475369953400,15193146300
2050,426,69,14,93475373773400,15196966300
2051,410,65,13,93475376987600,15200180500
2052,360,62,13,93475380780600,15203973500
2053,410,65,14,93475383997500,15207190400
2054,406,63,17,93475386686300,15209879200
2055,349,64,22,93475390385200,15213578100
2056,358,67,8,93475393438800,15216631700
2057,349,64,23,93475397150500,15220343400
2058,360,62,14,93475400961700,15224154600
2059,406,63,18,93475403638100,15226831000
2060,360,62,15,93475407448800,15230641700
2061,345,64,24,93475411892600,15235085500
2062,410,65,15,93475415141200,15238334100
2063,406,63,19,93475417848000,15241041000
2064,350,64,25,93475421570000,15244763000
2065,476,57,28,93475424879300,15248072300
2066,511,74,16,93475429427300,15252620300
2067,358,67,9,93475432505400,15255698300
2068,427,65,16,93475435787500,15258980400
2069,358,67,10,93475438885900,15262078800
2070,351,64,26,93475443340400,15266533300
2071,351,64,27,93475447817600,15271010500
2072,406,63,20,93475450528500,15273721500
2073,358,67,11,93475453622800,15276815700
2074,351,64,28,93475458098600,15281291600
2075,372,62,16,93475461974600,15285167500
2076,372,62,17,93475465831000,15289023900
2077,363,64,29,93475469595800,15292788800
2078,406,63,21,93475472309700,15295502600
2079,476,57,29,93475475683700,15298876600
2080,358,67,12,93475478813400,15302006400
2081,406,63,22,93475481548200,15304741100
2082,427,65,17,93475484831600,15308024500
2083,372,62,18,93475488699700,15311892600
2084,476,57,30,93475492058900,15315251900
2085,427,65,18,93475495347700,15318540600
2086,368,67,13,93475499579200,15322772100
2087,406,63,23,93475503645600,15326838500
2088,555,71,6,93475508739500,15331932400
2089,436,65,19,93475512037300,15335230200
2090,372,62,19,93475515947300,15339140200
2091,439,65,20,93475519298400,15342491300
2092,363,64,30,93475523102200,15346295100
2093,415,63,24,93475525852000,15349044900
2094,372,62,20,93475529756700,15352949600
2095,370,64,31,93475534292600,15357485600
2096,494,57,31,93475537688500,15360881500
2097,498,66,1,93475541648400,15364841300
2098,415,63,25,93475544413200,15367606100
2099,555,71,7,93475549146300,15372339200
2100,368,67,14,93475552307400,15375500400
2101,498,66,2,93475556282300,15379475200
2102,534,74,17,93475560930600,15384123500
2103,369,67,15,93475564090100,15387283000
2104,372,62,21,93475568029300,15391222200
2105,369,67,16,93475571197400,15394390300
2106,536,74,18,93475575852400,15399045300
2107,369,67,17,93475579040000,15402233000
2108,555,71,8,93475583830100,15407023000
2109,498,66,3,93475587839700,15411032700
2110,498,66,4,93475591855400,15415048400
2111,372,62,22,93475595807900,15419000800
2112,370,66,5,93475600418800,15423611700
2113,370,66,6,93475605037000,15428230000
2114,415,63,26,93475607832700,15431025600
2115,536,74,19,93475612495100,15435688100
2116,426,69,15,93475616415900,15439608900
2117,370,66,7,93475621073400,15444266400
2118,369,67,18,93475624287200,15447480200
2119,363,66,8,93475628181900,15451374800
2120,439,65,21,93475631545900,15454738900
2121,420,63,27,93475634345500,15457538400
2122,369,67,19,93475637551900,15460744800
2123,369,67,20,93475640762500,15463955500
2124,372,62,23,93475644771000,15467963900
2125,420,63,28,93475647584000,15470777000
2126,426,69,16,93475651548500,15474741500
2127,426,69,17,93475655532400,15478725400
2128,426,69,18,93475659502200,15482695100
2129,363,66,9,93475663423900,15486616900
2130,438,69,19,93475667375800,15490568700
2131,370,66,10,93475672052700,15495245600
2132,438,69,20,93475676020400,15499213400
2133,369,67,21,93475679266800,15502459700
2134,565,71,9,93475684078300,15507271200
2135,420,63,29,93475686904700,15510097700
2136,369,67,22,93475690167600,15513360500
2137,420,63,30,93475693015400,15516208300
2138,439,65,22,93475696409100,15519602000
2139,440,69,21,93475700397500,15523590400
2140,565,71,10,93475705245000,15528438000
2141,536,74,20,93475710011100,15533204000
2142,565,71,11,93475714847800,15538040700
2143,377,62,24,93475718884100,15542077000
2144,440,69,22,93475722974800,15546167700
2145,363,66,11,93475726923800,15550116700
2146,439,65,23,93475730347200,15553540100
2147,377,62,25,93475734378400,15557571300
2148,439,65,24,93475737838200,15561031100
2149,440,69,23,93475741863100,15565056100
2150,498,66,12,93475745987100,15569180000
2151,439,65,25,93475749433700,15572626700
2152,439,65,26,93475752871200,15576064100
2153,440,69,24,93475756895600,15580088500
2154,420,63,31,93475759758300,15582951200
2155,498,66,13,93475763916700,15587109600
2156,369,67,23,93475767285400,15590478300
2157,421,65,27,93475770299900,15593492800
2158,536,74,21,93475775086100,15598279100
2159,551,74,22,93475779870100,15603063000
2160,421,65,28,93475782897100,15606090000
2161,391,67,24,93475786181900,15609374800
2162,421,65,29,93475789195700,15612388700
2163,363,66,14,93475793199600,15616392500
2164,363,66,15,93475797207300,15620400200
2165,391,67,25,93475800511800,15623704700
2166,421,65,30,93475803546800,15626739800
2167,363,66,16,93475807560400,15630753300
2168,421,65,31,93475810601400,15633794300
2169,551,74,23,93475815421400,15638614300
2170,377,62,26,93475819497200,15642690200
2171,565,71,12,93475824415800,15647608700
2172,440,69,25,93475828480600,15651673500
2173,439,66,17,93475832442900,15655635900
2174,551,74,24,93475837287100,15660480100
2175,384,62,27,93475841371200,15664564100
2176,440,69,26,93475845453400,15668646300
2177,432,69,27,93475848660000,15671853000
2178,370,66,18,93475853469100,15676662100
2179,392,66,19,93475857521000,15680713900
2180,440,69,28,93475861687700,15684880700
2181,392,66,20,93475865742800,15688935700
2182,370,66,21,93475870619200,15693812100
2183,565,71,13,93475875566700,15698759600
2184,551,74,25,93475880439700,15703632600
2185,551,74,26,93475885300100,15708493100
2186,391,67,26,93475888629600,15711822500
2187,565,71,14,93475893614000,15716806900
2188,392,66,22,93475897701200,15720894100
2189,384,62,28,93475901842200,15725035100
2190,370,66,23,93475906777000,15729969900
2191,551,74,27,93475911664600,15734857600
2192,384,62,29,93475915792300,15738985300
2193,442,69,29,93475919922400,15743115300
2194,392,66,24,93475924020200,15747213100
2195,384,62,30,93475928160000,15751353000
2196,432,69,30,93475931385500,15754578500
2197,498,66,25,93475935677800,15758870800
2198,391,67,27,93475939053900,15762246900
2199,432,69,31,93475942302900,15765495900
2200,392,66,26,93475946419700,15769612600
2201,384,62,31,93475950575700,15773768600
2202,370,66,27,93475955492800,15778685700
2203,498,66,28,93475959850400,15783043300
2204,394,70,1,93475964169000,15787361900
2205,498,66,29,93475968510100,15791703000
2206,439,66,30,93475972257500,15795450400
2207,371,66,31,93475977212000,15800405000
